doc_id,company_key,company_name,person_key,name_clean,surname,given,role,year,snapshot_year,held_by,kinship,related_to,chamber,constituency,mandate_years,source_ref,annotation,region,country,sector,anchor_type,trigger,parse_note,member_raw,match_method,source_genre
empire-parlementaires-financ-1936-3c3a97,syndicatprofessionnelentrepreneurstravauxpublics,Syndicat professionnel des entrepreneurs de travaux publics,gianotti-a,Antonin Gianotti,Gianotti,Antonin,administrateur,1936,1936,self,,,Chamber of Deputies,Alpes-Maritimes,1928-1932,Parlementaires et financiers,Syndicat professionnel des entrepreneurs de travaux publics,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Antonin Gianotti,prefix,roster
empire-parlementaires-financ-1936-3c3a97,miniereconcessionsprassoabyssinie,Société Minière des concessions Prasso en Abyssinie,gianotti-a,Antonin Gianotti,Gianotti,Antonin,administrateur,1936,1936,self,,,Chamber of Deputies,Alpes-Maritimes,1928-1932,Parlementaires et financiers,Minière des Concessions Prasso en Abyssinie,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Antonin Gianotti,prefix,roster
empire-parlementaires-financ-1936-3c3a97,etablissementslieutard,Établissements Lieutard,gianotti-a,Antonin Gianotti,Gianotti,Antonin,administrateur,1936,1936,self,,,Chamber of Deputies,Alpes-Maritimes,1928-1932,Parlementaires et financiers,Établissements Lieutard,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Antonin Gianotti,prefix,roster
empire-parlementaires-financ-1936-3c3a97,banquenationalecommerceexterieur,Banque nationale française du commerce extérieur,gourdeau-g,Gaston Gourdeau,Gourdeau,Gaston,administrateur,1936,1936,self,,,Chamber of Deputies,Sarthe,1928-1936,Parlementaires et financiers,Banque nationale française du commerce extérieur,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Gaston Gourdeau,prefix,roster
empire-parlementaires-financ-1936-3c3a97,parisiennechauffageurbaincpcu,Compagnie parisienne de chauffage urbain (CPCU),gourdeau-g,Gaston Gourdeau,Gourdeau,Gaston,administrateur,1936,1936,self,,,Chamber of Deputies,Sarthe,1928-1936,Parlementaires et financiers,Compagnie générale française de chauffage urbain,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Gaston Gourdeau,prefix,roster
empire-parlementaires-financ-1936-3c3a97,banqueauxiliairecoloniale,Banque auxiliaire coloniale,graeve-e,Eugène Graeve,Graeve,Eugène,administrateur,1936,1936,self,,,Chamber of Deputies,Guadeloupe,,Parlementaires et financiers,Banque auxiliaire coloniale,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Eugène Graeve,prefix,roster
empire-parlementaires-financ-1936-3c3a97,exploitationsminierestunisie,Exploitations minières en Tunisie,grisoni-a,André Grisoni,Grisoni,André,administrateur,1936,1936,self,,,Chamber of Deputies,Seine,1932-1936,Parlementaires et financiers,Exploitations minières en Tunisie*,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,André Grisoni,prefix,roster
empire-parlementaires-financ-1936-3c3a97,indochinoisecommerce,Société Indochinoise de Commerce,hachette-r,René Hachette,Hachette,René,administrateur,1936,1936,self,,,Senate,Aisne,1932-1940,Parlementaires et financiers,Société Indochinoise de commerce,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,René Hachette,prefix_exact_length,roster
empire-parlementaires-financ-1936-3c3a97,thesindochine,Société des Thés de l’Indochine,hachette-r,René Hachette,Hachette,René,administrateur,1936,1936,self,,,Senate,Aisne,1932-1940,Parlementaires et financiers,Société des Thés de l'Indochine*,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,René Hachette,prefix_exact_length,roster
empire-parlementaires-financ-1936-3c3a97,caoutchoucsphuochoa,Les Caoutchoucs de Phuôc-Hoà,hachette-r,René Hachette,Hachette,René,administrateur,1936,1936,self,,,Senate,Aisne,1932-1940,Parlementaires et financiers,Les Caoutchoucs de Phuoc-Hoa,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,René Hachette,prefix,roster
empire-parlementaires-financ-1936-3c3a97,agricolesongray,Société Agricole du Sông-Ray,hachette-r,René Hachette,Hachette,René,administrateur,1936,1936,self,,,Senate,Aisne,1932-1940,Parlementaires et financiers,Société agricole du Song- Ray*,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,René Hachette,prefix,roster
empire-parlementaires-financ-1936-3c3a97,industrielledjibouti,Société Industrielle de Djibouti,hachette-r,René Hachette,Hachette,René,administrateur,1936,1936,self,,,Senate,Aisne,1932-1940,Parlementaires et financiers,Société industrielle de Djibouti,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,René Hachette,prefix,roster
empire-parlementaires-financ-1936-3c3a97,approvisionnementsgenerauxdjibouti,Société d’Approvisionnements généraux à Djibouti,hachette-r,René Hachette,Hachette,René,administrateur,1936,1936,self,,,Senate,Aisne,1932-1940,Parlementaires et financiers,Société des approvisionnements généraux de Djibouti,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,René Hachette,prefix,roster
empire-parlementaires-financ-1936-3c3a97,navigationmerrouge,Compagnie française de Navigation en mer Rouge,hachette-r,René Hachette,Hachette,René,administrateur,1936,1936,self,,,Senate,Aisne,1932-1940,Parlementaires et financiers,Société de navigation de la mer Rouge,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,René Hachette,prefix,roster
empire-parlementaires-financ-1936-3c3a97,salinesdjibouti,Société des salines de Djibouti,hachette-r,René Hachette,Hachette,René,commissaire_aux_comptes,1936,1936,self,,,Senate,Aisne,1932-1940,Parlementaires et financiers,Salines de Djibouti,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,René Hachette,prefix_exact_length,roster
empire-parlementaires-financ-1936-3c3a97,agricoleoranaise,Compagnie Agricole Oranaise,hervey-m,Maurice Hervey,Hervey,Maurice,president,1936,1936,self,,,Senate,Eure,1912-1936,Parlementaires et financiers,Compagnie agricole oranaise,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Maurice Hervey,prefix_exact_length,roster
empire-parlementaires-financ-1936-3c3a97,unionconsommateursproduitsmetallurgiquesindustrielsucpmihagondange,"Union des consommateurs de produits métallurgiques et industriels (UCPMI), Hagondange",japy-g,Gaston Japy,Japy,Gaston,administrateur,1936,1936,self,,,Senate,Doubs,,Parlementaires et financiers,"Union des consommateurs de produits métallurgiques et industriels [UCPMI, Hagondange]",Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Gaston Japy,prefix,roster
empire-parlementaires-financ-1936-3c3a97,metropole,Métropole,join-lambert-a,André Join-Lambert,Join-Lambert,André,administrateur,1936,1936,self,,,Chamber of Deputies,Eure,1919-1936,Parlementaires et financiers,La Métropole,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,André Join-Lambert,exact_single_token,roster
empire-parlementaires-financ-1936-3c3a97,chauxcimentsportlandhautrhinaltkirch,Chaux et ciments portland du Haut-Rhin (Altkirch),jourdain-p,Paul Jourdain,Jourdain,Paul,administrateur,1936,1936,self,,,Senate,Haut-Rhin,,Parlementaires et financiers,Chaux et ciments d'Altkirch,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Paul Jourdain,prefix,roster
empire-parlementaires-financ-1936-3c3a97,chauxcimentsportlandhautrhinaltkirch,Chaux et ciments portland du Haut-Rhin (Altkirch),jourdain-p,Paul Jourdain,Jourdain,Paul,administrateur,1936,1936,self,,,Senate,Haut-Rhin,,Parlementaires et financiers,Chaux et ciments Portland du Haut-Rhin,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Paul Jourdain,prefix,roster
empire-parlementaires-financ-1936-3c3a97,comptoircentralvoiesferrees,Comptoir central des voies ferrées…],jourdain-p,Paul Jourdain,Jourdain,Paul,administrateur,1936,1936,self,,,Senate,Haut-Rhin,,Parlementaires et financiers,Comptoir central des voies ferrées,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Paul Jourdain,prefix,roster
empire-parlementaires-financ-1936-3c3a97,minesouedoudina,Mines de l'Oued-Oudina,de-kerquezec-g,Gustave de Kerquezec,de Kerquezec,Gustave,administrateur,1936,1936,self,,,Senate,Côtes-du-Nord,,Parlementaires et financiers,Mines de l'Oued-Oudina,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Gustave de Kerquezec,prefix,roster
empire-parlementaires-financ-1936-3c3a97,liegeshamendaspetitekabyliehpk,Lièges des Hamendas et de la Petite-Kabylie (HPK),de-kerquezec-g,Gustave de Kerquezec,de Kerquezec,Gustave,administrateur,1936,1936,self,,,Senate,Côtes-du-Nord,,Parlementaires et financiers,Lièges des Hamendas et de la Petite Kabylie [HPK],Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Gustave de Kerquezec,prefix,roster
empire-parlementaires-financ-1936-3c3a97,chantiersateliersaugustinnormandtrait,Chantiers et ateliers Augustin Normand (Le Trait),lasteyrie-c,Charles Lasteyrie,Lasteyrie,Charles,administrateur,1936,1936,self,,,Chamber of Deputies,Corrèze,1919-1924,Parlementaires et financiers,Chantiers et ateliers Augustin Normand,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Charles Lasteyrie,prefix,roster
empire-parlementaires-financ-1936-3c3a97,phuquoc,Phu-Quoc,leblanc-e,Edmond Leblanc,Leblanc,Edmond,administrateur,1936,1936,self,,,Chamber of Deputies,,1906-1910,Parlementaires et financiers,Société du Phu-Quoc,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Edmond Leblanc,prefix_exact_length,roster
empire-parlementaires-financ-1936-3c3a97,banquerhin,Banque du Rhin,lederlin-p,Paul Lederlin,Lederlin,Paul,administrateur,1936,1936,self,,,Senate,Corse,,Parlementaires et financiers,Banque du Rhin,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Paul Lederlin,prefix,roster
empire-parlementaires-financ-1936-3c3a97,nationalematierescolorantesreille,Compagnie nationale des matières colorantes.] REILLE,lederlin-p,Paul Lederlin,Lederlin,Paul,administrateur,1936,1936,self,,,Senate,Corse,,Parlementaires et financiers,Compagnie nationale des matières colorantes,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Paul Lederlin,prefix,roster
empire-parlementaires-financ-1936-3c3a97,viscose,Viscose française,lederlin-p,Paul Lederlin,Lederlin,Paul,administrateur,1936,1936,self,,,Senate,Corse,,Parlementaires et financiers,Société française de la viscose,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Paul Lederlin,exact_single_token,roster
empire-parlementaires-financ-1936-3c3a97,forgestrefileriespointeriescreil,"Forges, tréfileries et pointeries de Creil",lesache-v,Victor Lesaché,Lesaché,Victor,administrateur,1936,1936,self,,,Senate,Aube,,Parlementaires et financiers,Tréfileries et Pointeries de Creil,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Victor Lesaché,prefix,roster
empire-parlementaires-financ-1936-3c3a97,hautsfourneauxchiers,Hauts Fourneaux de la Chiers,lesache-v,Victor Lesaché,Lesaché,Victor,administrateur,1936,1936,self,,,Senate,Aube,,Parlementaires et financiers,Hauts Fourneaux de la Chiers,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Victor Lesaché,prefix,roster
empire-parlementaires-financ-1936-3c3a97,etainsindochine,"Société des Étains de l'Indo-Chine, puis Étains de l'Indochine, Pak-Hin-Boun",lesache-v,Victor Lesaché,Lesaché,Victor,administrateur,1936,1936,self,,,Senate,Aube,,Parlementaires et financiers,Étains de l'Indochine,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Victor Lesaché,prefix,roster
empire-parlementaires-financ-1936-3c3a97,etainssilleda,Étains de Silleda,lesache-v,Victor Lesaché,Lesaché,Victor,administrateur,1936,1936,self,,,Senate,Aube,,Parlementaires et financiers,Étains de Silleda,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Victor Lesaché,prefix_exact_length,roster
empire-parlementaires-financ-1936-3c3a97,pechiney,Péchiney,mahieu-a,Albert Mahieu,Mahieu,Albert,administrateur,1936,1936,self,,,Senate,Nord,1924-1940,Parlementaires et financiers,Péchiney,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Albert Mahieu,exact_single_token,roster
empire-parlementaires-financ-1936-3c3a97,automoto,Automoto,martin-binachon-r,Régis Martin-Binachon,Martin-Binachon,Régis,administrateur,1936,1936,self,,,Senate,Haute-Loire,,Parlementaires et financiers,Automoto,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Régis Martin-Binachon,exact_single_token,roster
empire-parlementaires-financ-1936-3c3a97,verreriesreuniesvallerysthalportieux,Verreries réunies de Vallerysthal et Portieux,mazerand-g,Georges Mazerand,Mazerand,Georges,commissaire_aux_comptes,1936,1936,self,,,Chamber of Deputies,Meurthe-et-Moselle,,Parlementaires et financiers,Verreries Réunies de Vallerysthal et Portieux,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Georges Mazerand,prefix,roster
empire-parlementaires-financ-1936-3c3a97,banquerhin,Banque du Rhin,michel-l,Louis Michel,Michel,Louis,administrateur,1936,1936,self,,,Senate,Meurthe-et-Moselle,1920-1936,Parlementaires et financiers,Banque du Rhin,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Louis Michel,prefix,roster
empire-parlementaires-financ-1936-3c3a97,banqueprivee,Banque privée,michel-l,Louis Michel,Michel,Louis,administrateur,1936,1936,self,,,Senate,Meurthe-et-Moselle,1920-1936,Parlementaires et financiers,Banque privée,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Louis Michel,prefix_exact_length,roster
empire-parlementaires-financ-1936-3c3a97,tanneriesfrance,Tanneries de France,michel-l,Louis Michel,Michel,Louis,administrateur,1936,1936,self,,,Senate,Meurthe-et-Moselle,1920-1936,Parlementaires et financiers,Tanneries de France,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Louis Michel,prefix,roster
empire-parlementaires-financ-1936-3c3a97,usineschauxhydrauliquexeuilly,Usines de chaux hydraulique de Xeuilly,michel-l,Louis Michel,Michel,Louis,administrateur,1936,1936,self,,,Senate,Meurthe-et-Moselle,1920-1936,Parlementaires et financiers,Usines de chaux hydraulique de Xeuilly,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Louis Michel,prefix,roster
empire-parlementaires-financ-1936-3c3a97,forgesacieriescommercy,Forges et aciéries de Commercy (ex-Grosdidier),michel-l,Louis Michel,Michel,Louis,administrateur,1936,1936,self,,,Senate,Meurthe-et-Moselle,1920-1936,Parlementaires et financiers,Forges et aciéries de Commercy,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Louis Michel,prefix,roster
empire-parlementaires-financ-1936-3c3a97,hautsfourneauxchiers,Hauts Fourneaux de la Chiers,michel-l,Louis Michel,Michel,Louis,administrateur,1936,1936,self,,,Senate,Meurthe-et-Moselle,1920-1936,Parlementaires et financiers,Hauts Fourneaux de la Chiers,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Louis Michel,prefix,roster
empire-parlementaires-financ-1936-3c3a97,nationalerhonecnr,Compagnie nationale du Rhône (CNR),milan-f,François Milan,Milan,François,administrateur,1936,1936,self,,,Senate,Savoie,,Parlementaires et financiers,Compagnie nationale du Rhône,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,François Milan,prefix,roster
empire-parlementaires-financ-1936-3c3a97,nouvelleshebrides,Société française des Nouvelles-Hébrides,molinie-j,Jean Molinié,Molinié,Jean,administrateur,1936,1936,self,,,Chamber of Deputies,Aveyron,1919-1936,Parlementaires et financiers,Société française des Nouvelles-Hébrides,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Jean Molinié,prefix_exact_length,roster
empire-parlementaires-financ-1936-3c3a97,auxiliaireentreprises,Cie auxiliaire d'entreprises,moncelle-e,Édouard Moncelle,Moncelle,Édouard,administrateur,1936,1936,self,,,Chamber of Deputies,Moselle,1924-1942,Parlementaires et financiers,Société auxiliaire d'entreprises,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Édouard Moncelle,prefix_exact_length,roster
empire-parlementaires-financ-1936-3c3a97,marocaineetsjjcarnaudforgesbasseindre,Société marocaine des Éts J.-J. Carnaud et Forges de Basse-Indre,montaigu-h,Hubert Montaigu,Montaigu,Hubert,administrateur,1936,1936,self,,,Chamber of Deputies,Loire-Inférieure,"1910-1919, 1928-1942",Parlementaires et financiers,Établissements Carnaud et Forges de Basse-Indre,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Hubert Montaigu,prefix,roster
empire-parlementaires-financ-1936-3c3a97,comptoirminesgrandstravauxmaroc,Comptoir des mines et des grands travaux du Maroc,monti-de-reze-h,Henri Monti de Rézé,Monti de Rézé,Henri,administrateur,1936,1936,self,,,Chamber of Deputies,Mayenne,"1906-1910, 1914-1924",Parlementaires et financiers,Comptoir des mines et grands travaux au Maroc,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Henri Monti de Rézé,prefix,roster
empire-parlementaires-financ-1936-3c3a97,banquedupont,Banque L. Dupont et Compagnie,nicolle-l,Louis Nicolle,Nicolle,Louis,administrateur,1936,1936,self,,,Chamber of Deputies,Nord,1924-1936,Parlementaires et financiers,Banque L. Dupont et Cie,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Louis Nicolle,prefix,roster
empire-parlementaires-financ-1936-3c3a97,electrometallurgiedives,Société d'Électro-Métallurgie de Dives,nicolle-l,Louis Nicolle,Nicolle,Louis,administrateur,1936,1936,self,,,Chamber of Deputies,Nord,1924-1936,Parlementaires et financiers,Électro-métallurgie de Dives,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Louis Nicolle,prefix,roster
empire-parlementaires-financ-1936-3c3a97,cambodge,Compagnie du Cambodge,outrey-e,Ernest Outrey,Outrey,Ernest,administrateur,1936,1936,self,,,Chamber of Deputies,Cochinchine,1914-1936,Parlementaires et financiers,Société du Cambodge [?],Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Ernest Outrey,exact_single_token,roster
empire-parlementaires-financ-1936-3c3a97,caoutchoucskompongthom,Caoutchoucs de Kompong-Thom,outrey-e,Ernest Outrey,Outrey,Ernest,administrateur,1936,1936,self,,,Chamber of Deputies,Cochinchine,1914-1936,Parlementaires et financiers,Caoutchoucs de Kompong-,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Ernest Outrey,prefix,roster
empire-parlementaires-financ-1936-3c3a97,transportsafriqueoccidentale,Société des Transports de l'Afrique occidentale,pate-h,Henry Paté,Paté,Henry,administrateur,1936,1936,self,,,Chamber of Deputies,Seine,1910-1936,Parlementaires et financiers,Société de transports de l'Afrique occidentale*,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Henry Paté,prefix_exact_length,roster
empire-parlementaires-financ-1936-3c3a97,metauxalliagesblancs,Métaux et alliages blancs (anc. Éts Serres & Bertrandias et Laroye & Lambotte),patenotre-r,Raymond Patenôtre,Patenôtre,Raymond,administrateur,1936,1936,self,,,Chamber of Deputies,Seine-et-Oise,1928-1942,Parlementaires et financiers,Société française des métaux et alliages blancs,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Raymond Patenôtre,prefix,roster
empire-parlementaires-financ-1936-3c3a97,fermiereetablissementslossignol,Société fermière des Établissements Lossignol,pavin-de-lafarge-h,Henri Pavin de Lafarge,Pavin de Lafarge,Henri,administrateur,1936,1936,self,,,Senate,Ardèche,1929-1942,Parlementaires et financiers,Société fermière des Établissements Lossignol,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Henri Pavin de Lafarge,prefix,roster
empire-parlementaires-financ-1936-3c3a97,gerancearmement,Société de Gérance et d'armement,peyronnet-a,Albert Peyronnet,Peyronnet,Albert,administrateur,1936,1936,self,,,Senate,Allier,1912-1940,Parlementaires et financiers,Société [anonyme] de gérance et d'armement,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Albert Peyronnet,prefix_exact_length,roster
empire-parlementaires-financ-1936-3c3a97,bateauxvapeurnord,Cie des Bateaux à vapeur du Nord,peyronnet-a,Albert Peyronnet,Peyronnet,Albert,administrateur,1936,1936,self,,,Senate,Allier,1912-1940,Parlementaires et financiers,Compagnie de bateaux à vapeur du Nord,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Albert Peyronnet,prefix_exact_length,roster
empire-parlementaires-financ-1936-3c3a97,nordafricaineentreprisesmaritimesalgerorannemours,"Société Nord-africaine d’entreprises maritimes, Alger, Oran, Nemours",peyronnet-a,Albert Peyronnet,Peyronnet,Albert,administrateur,1936,1936,self,,,Senate,Allier,1912-1940,Parlementaires et financiers,Société nord-africaine d'entreprises maritimes,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Albert Peyronnet,prefix,roster
empire-parlementaires-financ-1936-3c3a97,entreprisestransatlantiques,Entreprises transatlantiques,peyronnet-a,Albert Peyronnet,Peyronnet,Albert,administrateur,1936,1936,self,,,Senate,Allier,1912-1940,Parlementaires et financiers,Entreprises transatlantiques,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Albert Peyronnet,prefix,roster
empire-parlementaires-financ-1936-3c3a97,cherifienneetablissementsmory,Société Chérifienne des Établissements Mory et Cie,peyronnet-a,Albert Peyronnet,Peyronnet,Albert,administrateur,1936,1936,self,,,Senate,Allier,1912-1940,Parlementaires et financiers,Société chérifienne des Établissements Mory,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Albert Peyronnet,prefix,roster
empire-parlementaires-financ-1936-3c3a97,unionafricaineminieremaritime,Union africaine minière et maritime,peyronnet-a,Albert Peyronnet,Peyronnet,Albert,administrateur,1936,1936,self,,,Senate,Allier,1912-1940,Parlementaires et financiers,Union africaine minière et maritime,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Albert Peyronnet,prefix,roster
empire-parlementaires-financ-1936-3c3a97,bienhoaindustrielleforestiere,Biênhoà industrielle et forestière,pietri-f,François Piétri,Piétri,François,administrateur,1936,1936,self,,,Chamber of Deputies,Corse,1924-1942,Parlementaires et financiers,Biênhoà industrielle et forestière,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,François Piétri,prefix,roster
empire-parlementaires-financ-1936-3c3a97,creditindustrielcommercialcic,Crédit industriel et commercial (CIC),plichon-j,Jean Plichon,Plichon,Jean,administrateur,1936,1936,self,,,Chamber of Deputies,Nord,"1889-1920, 1924-1936",Parlementaires et financiers,Crédit industriel et commercial [CIC],Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Jean Plichon,prefix,roster
empire-parlementaires-financ-1936-3c3a97,banqueabyssinie,Banque d'Abyssinie,plichon-j,Jean Plichon,Plichon,Jean,administrateur,1936,1936,self,,,Chamber of Deputies,Nord,"1889-1920, 1924-1936",Parlementaires et financiers,Banque d'Abyssinie,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Jean Plichon,prefix,roster
empire-parlementaires-financ-1936-3c3a97,banquescalbert,Banque Scalbert,plichon-j,Jean Plichon,Plichon,Jean,administrateur,1936,1936,self,,,Chamber of Deputies,Nord,"1889-1920, 1924-1936",Parlementaires et financiers,Banque Scalbert,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Jean Plichon,prefix,roster
empire-parlementaires-financ-1936-3c3a97,mineshouilleblanzy,Mines houille Blanzy,plichon-j,Jean Plichon,Plichon,Jean,administrateur,1936,1936,self,,,Chamber of Deputies,Nord,"1889-1920, 1924-1936",Parlementaires et financiers,Mines de houille de Blanzy,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Jean Plichon,prefix,roster
empire-parlementaires-financ-1936-3c3a97,industrieforceelec,Société Industrie et force > Compagnie élec,plichon-j,Jean Plichon,Plichon,Jean,administrateur,1936,1936,self,,,Chamber of Deputies,Nord,"1889-1920, 1924-1936",Parlementaires et financiers,Industrie et force,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Jean Plichon,prefix,roster
empire-parlementaires-financ-1936-3c3a97,hydroelectriqueforcesmotricescentreforcesmotricesouestnord,"Hydro-électrique française > Forces motrices du Centre, Forces motrices de l’Ouest, Nord-",plichon-j,Jean Plichon,Plichon,Jean,administrateur,1936,1936,self,,,Chamber of Deputies,Nord,"1889-1920, 1924-1936",Parlementaires et financiers,Forces motrices du Centre,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Jean Plichon,prefix,roster
empire-parlementaires-financ-1936-3c3a97,tunisiennecultures,Société Tunisienne de cultures,proust-l,Louis Proust,Proust,Louis,administrateur,1936,1936,self,,,Chamber of Deputies,Indre-et-Loire,1919-1936,Parlementaires et financiers,Société tunisienne des cultures,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Louis Proust,prefix,roster
empire-parlementaires-financ-1936-3c3a97,engrenagescitroen,Engrenages Citroën,de-ramel-f,François de Ramel,de Ramel,François,commissaire_aux_comptes,1936,1936,self,,,Chamber of Deputies,Gard,,Parlementaires et financiers,Engrenages Citroën,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,François de Ramel,prefix,roster
empire-parlementaires-financ-1936-3c3a97,verreriesreuniesvallerysthalportieux,Verreries réunies de Vallerysthal et Portieux,richard-a,Adrien Richard,Richard,Adrien,administrateur,1936,1936,self,,,Senate,Vosges,,Parlementaires et financiers,Verreries de Portieux,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Adrien Richard,prefix,roster
empire-parlementaires-financ-1936-3c3a97,nationalerhonecnr,Compagnie nationale du Rhône (CNR),robert-p,Pierre Robert,Robert,Pierre,administrateur,1936,1936,self,,,Senate,Loire,,Parlementaires et financiers,Compagnie nationale du Rhône,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Pierre Robert,prefix,roster
empire-parlementaires-financ-1936-3c3a97,agricoleindustrielleafriqueequatoriale,Compagnie Agricole et Industrielle de l’Afrique Equatoriale,rochereau-v,Victor Rochereau,Rochereau,Victor,administrateur,1936,1936,self,,,Chamber of Deputies,Vendée,1914-1942,Parlementaires et financiers,Compagnie agricole et industrielle de l'Afrique équatoriale,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Victor Rochereau,prefix,roster
